ID,TargetB,TargetD,DemCluster,DemAge,DemGender,DemHomeOwner,DemMedHomeValue,DemMedIncome,DemPctVeterans,GiftCnt36,GiftCntAll,GiftCntCard36,GiftCntCardAll,GiftAvg36,GiftAvgAll,GiftAvgCard36,GiftAvgLast,GiftTimeFirst,GiftTimeLast,PromCnt12,PromCnt36,PromCntAll,PromCntCard12,PromCntCard36,PromCntCardAll,StatusCat96NK,StatusCatStarAll
18761,1,15,40,49,F,H,71400,57099,25,4,12,2,6,12.5,9.08,12.5,14,76,22,12,34,58,6,17,23,S,1
18750,1,20,36,45,F,U,48200,0,26,3,6,2,3,13.33,12.5,12.5,15,53,25,11,33,41,6,17,18,A,1
18770,0,,44,86,F,H,71300,37188,27,4,7,1,2,10,7.86,10,10,62,15,13,33,44,6,15,18,A,0
187750,1,5,40,,U,U,95800,0,35,4,12,2,7,8.75,10.83,7.5,10,53,18,7,15,23,2,6,9,E,0
187691,1,10,40,,F,U,87200,0,26,5,9,2,5,5.2,4.22,5,6,44,18,6,14,16,2,6,8,E,0
18787,0,,40,,F,H,121200,78964,32,1,7,1,2,18,15,18,15,62,18,13,32,48,6,16,20,A,0
18817,0,,51,63,F,H,55500,45435,27,4,5,2,2,6.5,6,7.5,10,33,17,12,28,28,6,13,11,A,0
18836,1,30,41,60,F,H,55200,43669,34,2,9,1,5,20,10.89,25,25,128,20,13,35,63,6,17,29,A,0
21176,0,,25,23,M,H,43700,44986,37,2,2,2,2,15,15,15,20,29,20,12,25,25,4,10,9,A,0
18896,1,20,40,62,M,H,81600,44986,42,4,5,2,3,13.25,11.6,15.5,12,41,18,15,35,38,6,15,14,A,0
18952,0,,12,54,F,H,129800,73728,32,1,10,1,6,15,12,15,15,105,16,14,33,68,6,15,27,A,0
18953,1,11,14,54,F,H,109300,73728,29,6,15,3,11,10,7.33,11.33,11,113,17,13,32,66,6,15,27,S,1
190387,1,25,35,,F,U,198900,0,30,1,3,1,2,25,18.33,25,25,43,19,4,12,15,2,6,8,E,1
19020,1,19,34,69,F,H,158800,47598,31,3,5,2,3,17,16.2,17,10,41,15,14,35,39,6,16,15,A,0
25214,1,25,35,46,F,H,182300,47598,40,2,6,0,3,15,12,,15,57,25,11,33,46,6,6,20,A,0
19068,0,,36,61,F,H,62400,51815,22,4,14,3,8,15,11.29,15,15,111,26,11,30,66,5,15,27,A,1
19071,1,5,40,56,F,H,69700,51815,26,10,35,7,21,5.1,5,5.14,5,126,17,12,31,78,6,17,33,S,1
19129,1,5,36,55,F,U,53800,41976,33,3,9,1,5,11.33,11.33,10,10,81,17,13,31,57,6,13,20,S,1
14598,1,50,38,83,M,H,51000,40364,51,2,24,0,6,27.5,20.17,,26,126,5,25,42,101,4,4,28,A,1
56773,1,8,14,45,U,H,70700,47385,17,7,14,4,7,10.14,8.71,11.5,5,56,20,12,32,43,4,14,18,S,1
19214,0,,0,56,F,H,79900,47572,0,2,11,1,9,16,9.73,15,17,126,25,11,31,69,4,13,28,A,1
19208,1,18,0,,F,H,67000,47572,0,3,12,1,4,18,11.08,20,20,80,15,13,33,59,6,15,23,A,1
190777,0,,0,63,M,U,64500,47572,0,2,5,1,3,15,10.2,10,10,44,19,13,32,37,6,15,15,A,0
19235,1,25,37,76,M,H,53800,40567,37,1,6,0,2,20,15.33,,20,79,20,13,29,55,4,4,20,A,0
19241,0,,34,,F,U,76000,0,30,3,14,0,6,9.33,5,,10,122,19,12,32,67,5,5,28,S,1
19260,1,17.5,40,53,F,U,61000,42620,39,2,4,1,2,13,8,16,16,74,16,12,26,34,5,10,13,A,0
187343,1,50,36,,U,U,53700,0,43,2,3,2,3,12.5,15,12.5,15,24,15,6,11,10,2,5,5,E,1
19284,0,,39,49,M,H,51700,47612,20,3,4,1,2,21,19.5,17,25,56,19,13,31,40,6,14,16,A,0
19324,0,,35,37,U,U,139300,0,28,3,7,3,4,26.67,19.71,26.67,6,69,15,13,34,55,6,16,20,A,0
19323,1,16.87,42,73,M,H,74000,66080,37,1,4,1,2,42,31.75,42,42,65,24,11,31,48,6,15,19,A,0
190112,0,,42,,U,U,88300,0,30,5,5,4,4,8,8,7.5,10,32,16,4,11,12,2,6,6,E,1
19363,0,,27,,F,U,66700,37312,18,7,10,3,4,16.43,15.6,16.33,10,41,18,13,33,39,6,16,15,S,1
19491,0,,23,27,F,U,54400,0,28,1,15,0,9,15,8,,15,128,20,11,21,63,4,4,24,A,1
19418,0,,32,68,F,H,41900,30591,15,1,5,1,3,25,16.4,25,25,75,18,14,29,45,5,13,17,A,0
19402,0,,21,,M,U,48300,0,42,4,5,3,3,8.75,7.8,8.33,10,33,18,13,27,27,6,13,11,A,1
19490,1,10,27,55,F,H,73900,67850,47,3,14,1,8,10,10.43,10,10,129,18,13,34,65,6,16,30,S,1
19495,0,,24,58,F,H,97200,85664,37,1,1,1,1,20,20,20,20,17,17,12,17,15,4,6,5,F,0
19498,0,,24,59,M,H,127500,85664,38,2,2,1,1,21,21,20,22,28,17,11,24,22,5,11,10,A,0
10211,0,,25,53,F,H,71900,85664,28,0,12,0,5,0,15.58,,10,99,4,33,33,92,7,7,27,A,1
19510,1,12.5,24,77,M,H,244100,85664,45,2,4,1,2,13,11,15,15,105,16,10,20,35,4,7,13,A,0
39972,0,,17,35,F,U,85600,43620,24,1,2,0,1,17,16,,17,41,26,9,29,31,4,4,13,A,0
19573,0,,40,41,F,H,58000,53204,36,6,10,6,7,9.5,9,9.5,10,45,17,14,34,40,6,17,17,A,1
19581,1,25,18,60,F,H,82100,53204,37,2,34,1,17,25,6.65,25,25,124,20,13,33,76,6,16,33,A,1
19608,0,,12,74,F,H,88900,51792,35,4,17,3,11,9.5,7,9.33,10,127,18,15,37,77,6,17,35,A,1
19621,1,21,32,70,F,H,51700,46573,27,3,4,2,2,14.33,12,12,19,44,15,12,28,35,3,10,12,E,0
19641,1,30,18,53,F,H,56200,41391,23,2,2,0,0,17.5,17.5,,25,27,19,13,27,24,6,6,11,A,0
19664,1,10,14,74,M,H,228200,85823,32,2,2,2,2,18,18,18,21,24,17,13,23,21,6,11,9,N,0
19662,0,,14,56,F,H,138300,85823,31,1,1,1,1,20,20,20,20,20,20,11,18,16,4,7,6,F,0
19686,0,,22,61,F,H,140400,85823,25,4,11,2,6,11,8.45,11.5,11,105,19,13,34,56,6,17,26,S,1
19680,0,,12,71,F,H,100100,85823,22,4,6,0,1,6,5.33,,7,68,18,12,23,34,6,6,13,A,0
18948,1,17,11,41,U,U,113600,57708,21,2,15,2,7,15.5,13.4,15.5,15,81,24,12,32,55,6,17,23,A,1
19739,0,,35,,F,U,145000,62283,22,3,8,0,3,24,16.63,,25,77,18,14,35,59,6,6,22,S,1
185254,0,,35,,M,U,124900,0,23,1,10,0,4,15,12.2,,20,85,4,23,43,71,5,5,23,A,0
19751,0,,35,,F,H,124900,71376,23,4,5,2,2,8.5,8,9,6,32,15,15,27,27,6,11,9,A,0
19779,1,15,14,54,M,H,128500,90527,28,3,8,1,4,23.33,17.63,30,30,80,17,13,34,60,6,16,23,A,0
19499,1,20,22,,F,U,85400,0,20,1,2,1,1,25,22.5,25,25,31,16,16,30,27,6,12,10,A,0
16785,0,,12,,U,U,123300,101173,30,1,1,1,1,25,25,25,25,20,20,13,20,18,5,8,7,F,0
19843,0,,32,,M,H,61400,34773,32,2,12,2,10,17.5,10.92,17.5,15,105,23,12,32,66,6,16,27,A,1
19864,1,5,27,57,M,H,63200,44357,44,6,7,3,3,5.67,5.29,5,7,40,18,13,33,33,6,15,14,A,0
19856,0,,24,57,U,H,90200,44357,58,2,2,1,1,30,30,10,50,29,18,13,27,25,6,13,11,A,0
19891,0,,24,,M,U,75300,44395,40,3,6,1,3,18.67,13.5,21,20,67,18,15,34,44,6,14,18,A,0
19947,0,,27,,F,U,69200,56512,40,3,6,1,2,11.33,11,14,5,52,19,12,33,42,5,15,17,A,0
19976,0,,40,55,F,H,98300,40669,29,1,18,1,13,11,5.83,11,11,122,16,13,31,75,4,12,28,A,1
20031,1,50,40,31,F,U,75400,40669,27,1,1,1,1,50,50,50,50,17,17,11,16,14,5,7,6,F,1
19992,0,,24,,M,H,97300,46591,30,1,6,0,5,15,8.83,,15,80,18,13,32,47,6,6,20,A,0
20015,1,20,27,44,U,U,97300,0,31,1,8,0,2,21,13.38,,21,63,23,12,31,53,6,6,20,A,0
20008,0,,27,60,F,H,55700,46591,40,1,3,0,1,20,13.33,,20,41,21,13,32,34,6,6,13,A,0
19961,0,,27,,M,U,72200,43280,33,3,4,0,1,13.33,11.25,,15,41,15,14,31,35,5,5,11,A,0
20065,1,40,40,44,U,U,72200,0,28,2,7,0,3,32,20.86,,24,77,25,13,32,56,6,6,21,S,1
20029,0,,40,47,M,H,72200,43280,28,1,1,0,0,15,15,,15,16,16,10,15,12,4,4,5,F,0
20106,1,12,46,71,M,H,94900,45690,34,4,4,3,3,12,12,12,14,35,17,12,26,26,6,14,12,A,0
20110,0,,47,50,F,H,53100,45690,29,4,12,1,3,8.5,6.83,8,10,62,19,14,36,54,6,17,21,A,0
20130,0,,47,83,F,U,49500,37819,27,5,21,2,11,4.4,2.43,3,10,130,20,14,33,59,6,15,26,S,1
21401,0,,36,53,M,H,0,0,28,2,16,0,7,32.5,23.13,,50,111,18,13,35,75,6,6,31,S,1
20167,1,25,47,,M,U,45100,0,22,3,3,3,3,18.33,18.33,18.33,25,35,17,13,30,29,6,15,13,A,0
20178,1,25,50,41,M,U,40300,31294,21,3,3,2,2,25.67,25.67,25,25,23,16,14,22,20,6,10,8,N,0
20188,0,,47,,M,U,41900,34881,25,3,31,3,12,5,3.9,5,5,81,23,11,28,63,5,14,23,S,1
20194,1,10,41,61,F,H,39900,34923,32,5,5,4,4,6.2,6.2,6,7,28,15,13,25,24,5,10,9,A,1
20237,1,13,40,45,F,H,67400,39564,29,1,15,0,12,13,6.27,,13,129,26,9,28,69,4,4,28,A,1
19986,1,10,39,27,M,H,39700,29717,2,5,8,3,5,10,9,10,10,45,16,14,34,38,6,15,15,A,0
20302,1,1,50,,U,H,40100,36932,22,8,34,6,17,4.88,3.82,5,3,93,15,13,31,68,6,17,27,S,1
20341,1,3,23,49,M,H,142700,66263,58,5,13,2,8,7.4,7.23,7,7,99,15,11,26,54,5,11,23,S,1
24330,0,,39,,F,U,134600,0,36,4,4,2,2,8,8,8.5,7,32,15,12,24,24,5,9,8,A,0
20338,1,12.5,23,74,M,H,199100,66263,64,2,11,0,5,8,8.64,,11,113,16,13,31,68,5,5,27,A,1
20334,0,,28,,U,U,107000,66263,43,3,5,2,4,13,9.8,12,14,73,16,14,27,42,6,11,15,A,0
190410,1,9,28,,F,U,107000,0,43,4,41,2,24,10,8.68,9.5,9,112,23,4,12,44,2,6,20,E,1
187318,1,18,37,,F,U,55000,0,31,2,2,2,2,12.5,12.5,12.5,15,24,20,6,11,11,2,5,5,E,0
147529,1,20,11,59,F,H,27900,30432,21,2,8,1,4,27.5,25,30,25,104,25,13,32,55,6,16,24,A,1
14752,0,,36,33,F,U,45500,35776,41,2,20,1,8,11,13.2,10,12,108,26,10,30,85,4,13,32,A,1
20401,1,30,50,65,F,H,47600,41771,22,2,6,2,4,22.5,16.17,22.5,20,57,26,11,33,46,5,16,19,A,1
20424,1,15,28,76,M,U,90300,51649,36,3,9,1,6,14,9.78,17,14,113,19,16,35,63,6,14,26,A,0
20407,0,,28,70,F,U,90300,51649,36,0,1,0,0,0,25,,25,23,23,10,10,15,4,4,6,N,0
145899,1,20,17,,F,U,149100,0,37,3,3,1,1,14,14,20,20,32,21,13,27,26,6,13,11,A,0
20438,1,10,39,71,M,H,50900,31004,34,6,7,2,2,7.33,7.14,7.5,10,33,15,14,32,32,6,15,13,A,0
20445,1,20,32,59,M,H,57200,31004,32,2,5,0,2,22.5,17.6,,25,68,16,12,29,48,5,5,18,A,1
23978,0,,50,,F,U,54300,0,15,9,29,8,15,3.78,4.93,3.75,4,79,18,12,30,56,6,17,24,S,1
20083,0,,51,,M,U,36100,0,24,4,6,4,4,6.5,6.17,6.5,11,29,21,14,27,28,6,13,11,A,1
20488,1,14,36,55,M,U,42500,26953,34,3,18,2,10,9.33,6.22,9,10,67,16,13,31,54,5,14,21,S,1
6777,0,,28,,F,U,81300,46083,32,2,60,1,18,18.5,10.47,18,16,111,17,30,47,105,6,15,27,A,1
20522,1,15,35,47,M,U,120300,52238,46,1,1,1,1,15,15,15,15,17,17,10,15,13,4,6,5,F,0
20583,1,14,24,69,F,H,81000,65734,41,4,15,3,8,12,8.13,11.67,13,111,18,14,28,63,6,13,24,S,1
20533,1,25,35,49,M,U,73800,65734,39,3,4,3,3,18,15.75,18,19,37,21,12,30,31,6,15,13,A,0
20573,0,,24,61,F,H,231300,65734,40,1,3,0,1,25,20,,25,53,23,7,25,36,4,4,14,A,0
185114,0,,24,79,F,U,93800,65734,33,2,39,1,11,162.5,96.79,125,100,111,6,35,57,139,6,17,32,A,1
20595,0,,39,,F,U,50700,50173,37,2,4,0,1,16.5,14.75,,15,56,18,12,31,43,6,6,19,A,0
3873,0,,25,74,F,H,58100,50173,31,4,26,4,13,33.75,21.35,33.75,35,111,22,16,37,89,6,17,34,S,1
20612,0,,50,34,F,U,46700,36477,20,3,8,2,4,10.67,7.75,6,20,52,25,11,31,40,6,15,16,A,1
20625,1,25,38,67,F,H,68000,45294,38,3,6,0,0,15,12,,15,56,20,7,28,37,4,4,15,A,0
20631,1,20,40,42,F,H,61500,44082,31,5,11,3,6,9.6,7.36,7.67,15,56,15,12,31,44,5,14,18,A,1
20641,0,,50,27,F,U,50000,26472,22,1,1,0,0,20,20,,20,16,16,12,17,14,5,5,6,F,0
20645,1,10,50,,F,U,40500,0,22,1,12,0,6,10,11.33,,10,82,25,10,29,58,5,5,23,A,1
185957,0,,24,64,M,H,142700,50907,58,4,19,3,8,12,11.74,12.33,25,91,10,20,42,75,7,18,26,A,1
20697,0,,45,53,M,H,69500,39344,34,2,3,1,2,15.5,12,20,20,45,19,14,30,34,6,12,12,A,0
20691,1,10,51,39,F,H,54800,39344,30,2,3,2,2,7.5,7,7.5,10,21,17,13,21,21,6,10,8,N,0
20714,0,,53,,M,H,60000,38862,33,2,3,2,3,12.5,10,12.5,15,41,18,11,29,31,4,11,11,A,0
20721,1,10,46,39,F,H,50400,29144,40,5,12,4,8,10,8.5,10,11,67,17,13,32,50,6,17,22,S,1
20722,0,,50,72,M,U,40400,29144,24,1,6,1,5,62,40.67,62,62,128,17,16,31,65,6,13,28,A,0
5852,1,10,50,80,M,U,40400,34398,34,4,20,3,9,10,9.6,10,10,102,10,37,56,109,6,16,30,A,1
20752,1,13,28,77,M,U,97400,0,56,4,15,1,9,12,8.53,13,13,107,18,13,35,69,6,17,28,S,1
20780,0,,46,,F,H,68000,35515,24,3,17,1,7,19,16.24,20,20,111,25,13,35,73,6,17,30,S,1
20773,1,5,47,,M,H,47500,35515,25,8,22,7,13,5,4.91,5,5,64,22,12,31,53,6,17,22,S,1
20769,1,5,36,51,M,H,50400,35515,25,5,6,3,3,4.8,5,4.33,5,33,18,13,30,29,6,14,12,A,0
20779,0,,46,,U,U,68000,0,24,3,7,1,3,11,14.29,3,15,71,16,15,32,57,5,12,20,A,1
20801,0,,36,64,F,U,43600,30786,30,3,3,2,2,10.67,10.67,10,10,23,17,13,23,21,6,11,9,N,0
20802,1,25,36,72,U,U,43600,30786,30,1,1,1,1,15,15,15,15,24,24,7,17,15,3,7,6,N,0
20821,1,10,36,45,M,U,63100,47156,30,5,14,3,7,10.4,12.21,10.67,10,89,20,13,33,67,6,17,26,A,1
20853,1,10,23,,F,U,152100,0,62,5,16,5,12,9.4,6.88,9.4,11,130,15,11,30,71,4,14,30,A,1
20848,0,,23,69,F,H,145800,55469,50,4,14,3,12,14.5,9.93,15,16,88,17,13,34,64,6,17,26,S,1
20889,0,,43,,U,U,51700,46154,34,3,5,1,2,9.67,8.2,9,11,56,19,12,27,37,6,12,15,A,0
20962,1,15,39,59,M,H,66800,40184,32,1,1,1,1,15,15,15,15,23,23,8,18,16,3,7,6,N,1
20966,1,20,39,49,F,H,58800,40184,32,4,5,3,4,18.75,19,18.33,20,41,26,10,32,35,5,16,15,A,1
20972,0,,27,51,M,H,64700,40184,35,2,6,0,2,25,16.67,,30,66,18,14,35,52,6,6,20,A,1
20997,0,,47,,M,H,59500,40068,23,10,12,7,7,6.1,6.08,6,6,42,16,14,33,35,6,16,15,S,1
21003,1,10,50,,F,H,51700,37049,30,5,9,3,6,16.2,12.22,13.67,10,75,15,16,36,56,6,15,20,S,1
20846,0,,23,,F,U,76800,48354,55,2,3,1,2,60,41.67,100,20,41,19,13,33,36,6,16,15,A,0
21133,1,13,46,,F,U,86300,0,48,8,11,4,4,7.63,7,8,7,40,15,13,31,34,6,16,15,S,1
21034,0,,36,50,F,U,54500,41417,41,2,3,1,1,14,14.33,10,18,29,18,14,29,28,6,14,12,A,0
21042,0,,38,67,F,U,46300,41417,27,8,12,4,6,5.88,5.08,5.5,6,76,20,12,32,52,6,16,21,S,1
21107,1,7,40,78,U,U,67800,0,46,2,18,1,13,10,8.78,10,10,130,24,12,30,73,4,11,28,A,1
21097,1,25,39,,M,U,62300,43353,37,2,2,1,1,15,15,20,20,32,21,11,27,28,4,11,10,A,0
21135,1,5,48,,M,U,69400,0,47,4,34,1,16,6.25,7.24,8,5,111,16,13,30,63,5,13,26,S,1
21144,1,6,43,,M,U,82700,0,33,8,32,7,22,6.25,6.31,6.43,8,120,17,14,35,82,6,17,33,S,1
190778,1,20,43,,M,U,87500,45666,33,3,5,0,1,8.33,7,,10,74,18,7,18,32,4,4,11,A,0
21204,1,8,27,57,F,H,67500,52027,33,6,22,5,10,8.33,6.41,9,11,98,17,14,34,69,6,17,32,S,1
21235,0,,46,48,F,U,65300,0,23,1,5,0,1,25,15.4,,25,76,27,9,29,50,4,4,20,A,0
21244,1,12,42,74,F,U,82800,0,34,5,13,2,7,12,10.31,12,12,85,19,15,37,63,6,17,25,S,1
21259,1,15,25,57,F,U,71600,48516,23,1,23,0,11,10,12.48,,10,130,15,10,25,73,3,3,29,E,1
142,1,3,43,,F,U,47500,0,30,7,31,5,14,10,6,10,10,129,22,22,42,110,9,19,44,S,1
21305,1,10,46,41,M,U,41500,40024,28,2,3,2,2,7.5,8.33,7.5,10,21,15,13,20,19,5,8,7,N,0
21577,0,,49,,F,U,55000,0,29,2,4,1,2,15,10.5,15,15,56,22,11,30,42,5,13,15,A,0
21587,1,6,36,76,M,H,0,49981,29,7,13,4,7,5.71,5.23,6.25,5,79,17,14,34,52,6,16,22,S,1
21335,1,10,36,,M,U,52500,45627,28,2,13,0,8,10,6.92,,10,126,20,7,21,62,3,3,25,S,1
21341,0,,49,,F,U,48900,41739,24,6,9,6,7,18.67,16.44,18.67,17,41,16,13,33,37,5,16,16,A,1
21353,0,,45,,F,U,61600,0,26,1,2,1,1,15,9,15,3,17,15,11,16,14,4,6,5,F,0
21386,1,10,39,40,F,H,49800,39725,22,6,12,5,7,9.83,7.83,10.2,15,63,17,15,34,50,6,15,19,S,1
21390,0,,41,,F,U,35400,39725,30,7,14,3,7,13.71,11.36,14.33,20,67,17,12,32,53,6,16,21,S,1
21389,0,,36,,F,U,49800,0,28,1,6,0,2,25,11.67,,25,68,20,14,28,47,6,6,17,A,0
21373,1,7,39,38,F,U,49800,39725,22,4,6,4,5,5.5,5.17,5.5,5,27,16,15,27,24,6,12,10,A,1
21375,1,25,36,43,F,U,49800,39725,28,2,3,1,1,17.5,20,10,25,29,17,14,29,27,6,14,12,A,0
21414,1,10,51,63,F,H,49800,45536,21,2,16,1,11,10,6.88,10,10,128,23,10,29,71,4,12,30,A,1
4340,0,,41,85,M,U,56800,0,20,1,22,0,4,25,18.09,,25,122,18,22,44,103,8,8,38,A,0
9945,0,,43,47,M,U,50600,45586,22,0,6,0,2,0,14.17,,20,69,26,26,26,73,5,5,19,A,0
21468,0,,43,,F,U,58900,42061,25,6,29,5,19,5.67,3.93,5.6,5,122,17,12,29,80,5,15,32,S,1
1012,1,15,35,75,M,H,113300,42061,32,7,28,5,17,15.43,12.21,16.6,13,122,5,28,48,114,11,22,45,S,1
21463,1,11,36,35,F,H,49900,42061,29,3,8,2,4,10.67,9.25,10,12,113,18,14,31,55,6,14,23,A,0
190326,1,10,36,,M,U,50000,0,22,2,12,2,9,10,5.58,10,10,89,21,4,12,32,2,6,15,E,1
190157,1,15,38,,F,U,60300,0,20,3,7,1,3,14,9.86,16,16,45,15,3,11,16,2,6,8,E,0
62585,1,25,30,47,F,H,58100,37083,37,2,2,1,1,14,14,3,25,29,15,9,13,14,2,3,4,E,0
21539,1,3,46,57,M,H,99600,50679,34,8,29,4,14,3.25,3.66,3.5,3,113,18,13,32,74,6,16,29,S,1
21600,0,,41,63,M,H,48300,40236,26,2,15,0,7,14,6.6,,15,122,18,13,33,71,6,6,31,A,1
21624,0,,49,55,F,U,58000,45636,26,2,8,0,3,27.5,11.5,,35,90,15,13,26,52,5,5,18,A,0
21644,1,8,36,57,F,U,54300,41125,36,5,10,2,5,8,7.5,8,8,113,18,12,31,52,6,14,23,A,0
21659,1,10,46,43,M,H,50200,45788,26,5,8,3,3,8.4,7.88,10,6,40,18,12,31,35,6,15,14,S,1
21702,0,,37,46,F,H,71300,43073,28,6,9,3,6,7,5.89,6.33,6,52,15,12,32,40,6,16,18,A,1
21710,1,10,36,,M,U,60000,43073,33,2,19,0,13,11,9.53,,10,130,18,11,30,73,4,4,30,A,1
2609,0,,36,66,M,H,60000,43073,32,2,20,2,10,8.5,8.25,8.5,5,90,18,21,36,73,9,15,26,A,1
21725,0,,36,77,M,U,72600,45903,31,2,10,1,6,15,13.6,15,15,80,15,13,34,62,5,15,23,A,1
21746,1,10,53,49,F,H,48100,34388,32,3,11,3,8,11,10.36,11,13,105,17,13,32,63,6,15,27,S,1
21757,1,20,45,63,F,H,52900,36151,27,3,7,1,3,18,14.57,18,20,76,18,14,35,58,6,16,22,S,1
21762,1,8,45,76,F,H,52900,36151,27,7,20,3,9,6.14,5.5,5.67,6,105,16,7,27,63,3,13,25,S,1
21771,0,,43,,M,U,59200,41358,37,2,7,1,2,15,11.57,14,16,64,26,9,28,46,4,13,18,A,0
21769,1,9,36,,M,H,59800,41358,36,4,4,2,2,8,8,10,10,32,17,12,26,25,6,12,10,A,0
188893,1,25,36,,M,U,70100,41358,40,1,12,0,5,25,15.5,,25,123,5,15,37,74,6,6,32,A,1
36692,0,,13,76,F,H,54800,38069,33,3,9,3,7,26,15.11,26,36,65,22,13,35,55,6,17,22,A,1
21802,1,20,36,62,F,U,58600,38069,38,1,14,1,9,20,8.5,20,20,127,23,12,31,75,6,15,31,A,1
21815,1,5,36,26,F,U,54800,38069,37,4,5,2,2,5.75,5.8,7.5,6,21,15,15,23,20,6,10,8,N,0
21794,0,,36,,F,U,52100,0,38,2,18,1,8,11,10.67,11,11,86,19,12,31,60,5,13,23,A,1
21843,0,,43,85,F,U,58900,0,32,3,23,2,13,15,12.52,17.5,20,130,18,13,34,80,6,16,32,S,1
21859,1,10,46,58,F,H,82400,43304,37,2,11,1,7,12,9.91,9,15,110,26,10,20,39,4,9,19,A,1
21855,1,20,46,,F,U,82400,0,37,1,1,1,1,20,20,20,20,26,26,7,19,16,3,8,7,N,0
21885,1,38,40,75,M,H,109500,49451,38,2,18,0,9,38,27.28,,38,119,26,13,35,80,5,5,31,A,1
21922,1,20,53,67,F,U,84400,48269,25,2,28,1,12,20,15.54,20,20,128,21,13,34,89,6,17,35,A,1
13434,1,15,46,75,M,H,104400,49656,45,2,19,2,12,20.5,10.11,20.5,10,121,16,27,40,82,5,14,31,A,1
21969,0,,49,37,F,H,82400,51658,39,3,13,0,5,10,7.62,,10,126,15,12,31,66,5,5,29,A,1
21966,1,6,46,,F,U,82400,51658,37,6,25,5,14,6,5.92,6,6,101,19,11,31,73,5,15,27,S,1
22008,0,,51,60,M,U,46200,37421,31,2,12,2,6,10,7.5,10,9,75,16,14,31,56,5,12,21,S,1
190391,1,16,51,67,M,U,34700,0,22,5,8,4,6,16,14.75,16,17,56,17,4,12,19,2,6,10,E,1
22038,1,10,51,53,M,H,44400,35945,31,2,20,2,13,11,9.95,11,12,124,21,13,32,77,6,15,30,S,1
22087,0,,53,,F,U,61800,0,35,1,6,0,2,20,13.67,,20,76,25,11,31,57,6,6,21,A,0
22098,1,2,36,69,F,H,52900,41424,35,11,54,7,25,2.73,2.44,2.86,3,128,17,10,27,76,5,15,32,S,1
9605,0,,48,,F,U,88700,46845,45,3,17,1,6,15,9.47,10,10,81,6,27,46,101,8,18,26,S,1
22119,1,10,43,78,M,H,50800,28785,28,3,14,2,7,10,9.43,10,10,74,18,15,36,54,6,16,21,S,1
22150,1,5,41,53,F,H,63900,40186,35,4,15,3,10,5.5,3.8,5.67,7,122,16,13,34,63,6,16,31,A,1
22132,0,,41,,M,U,43500,40186,35,4,7,2,3,10,9,10,10,52,18,12,31,36,6,15,15,A,0
22149,1,20,45,,M,U,63900,40186,30,2,12,1,8,20,9.25,20,20,112,23,11,29,67,5,13,28,A,1
188026,0,,36,,M,U,63900,0,33,6,24,3,14,10.67,8.5,10.67,11,93,18,7,15,35,2,6,16,E,1
22176,1,12,53,,M,U,47400,0,31,4,15,4,11,11.5,9.13,11.5,13,102,20,13,32,71,6,16,28,S,1
22206,1,25,0,62,F,U,89700,0,0,1,18,0,11,25,14.5,,25,123,24,9,27,74,4,4,30,A,1
22188,1,20,0,48,F,H,67900,50253,0,2,3,2,2,11,9.33,11,6,21,15,14,21,20,5,8,7,N,0
187082,1,8,46,77,F,U,105500,50253,37,5,20,2,10,7.8,7.9,8,5,125,5,15,35,72,7,16,31,S,1
52116,1,10,36,80,F,H,68000,39877,29,4,26,3,14,9.75,9.27,9.67,15,112,4,21,43,114,7,18,41,S,1
22253,0,,25,87,F,U,45100,29334,23,5,22,2,10,3.6,2.95,3.5,5,106,15,12,30,62,5,13,25,S,1
22264,1,10,23,67,M,H,125000,51059,39,2,2,1,1,22.5,22.5,20,25,32,26,10,26,26,4,11,10,A,0
21782,0,,36,86,M,H,118800,51059,36,4,19,3,11,4.5,3.89,4.33,5,127,16,7,20,47,3,9,16,S,1
2512,1,25,0,71,M,H,125000,51059,0,2,2,1,1,25,25,25,25,20,16,24,29,28,10,12,11,F,0
14897,0,,23,69,M,U,125000,51059,39,10,32,5,9,4,2.91,3.8,3,63,6,31,52,82,10,21,24,S,1
22337,1,10,28,,F,U,51400,0,45,2,4,2,2,12.5,9.25,12.5,6,33,20,13,31,32,6,15,13,A,0
22425,1,20,43,59,F,U,45400,38566,34,1,11,0,6,10,13.82,,10,113,18,11,27,66,4,4,25,A,1
22420,0,,47,60,F,U,50700,0,29,1,2,0,0,15,10,,15,40,26,9,27,27,4,4,11,A,0
22438,1,10,47,,F,U,32300,0,15,3,13,1,6,10.33,8.62,10,10,95,16,13,31,62,5,13,25,S,1
22445,1,21,24,47,F,H,77700,44394,40,2,2,1,1,15,15,15,15,29,18,10,23,21,4,10,9,A,0
22475,0,,16,79,M,H,60200,43275,36,1,10,1,7,15,8.2,15,15,105,21,14,33,59,6,15,25,A,1
22492,0,,42,,F,H,69900,73048,38,2,13,2,10,20,15.54,20,20,103,23,12,33,66,6,16,28,A,1
22499,1,10,51,66,F,U,43800,38598,26,6,13,3,5,18.67,15.62,20,20,86,20,15,35,65,6,16,24,S,1
22520,1,26,50,79,M,U,42100,31786,26,1,5,0,2,11,9.8,,15,75,20,11,22,40,5,5,14,A,0
21599,1,7,37,,M,U,116800,0,26,3,19,1,12,5.67,5,7,7,126,16,14,33,71,5,13,29,S,1
